Gene,T-Value for Class MGL
U82010_rna1_at,2.87623188315
HG4167-HT4437_at,2.87450155738
U92014_at,2.87374373579
D38583_at,2.87232084355
Z11697_at,2.87204771765
J03260_s_at,2.87079264981
L14848_s_at,2.87030760885
U43747_s_at,2.86969648122
U32324_at,2.86913858657
U48705_rna1_s_at,2.86886036441
D31887_at,2.86804970524
M86707_at,2.86798817841
U89606_at,2.86780738376
X04201_at,2.8669239598
S80335_at,2.86689596133
X79882_at,2.86507226715
X76538_at,2.86492552689
X16105_at,2.86475116755
U81523_at,2.86454818797
Z48950_at,2.86397971428
L78833_cds1_at,2.86338944731
D17570_s_at,2.86314139188
M62958_at,2.86169046142
M33518_at,2.86158747776
M13150_s_at,2.86144744857
S50017_s_at,2.86068355163
L32140_at,2.85743198521
M25280_at,2.8564485755
AF006084_at,2.85457575903
U18271_cds1_at,2.85441105034
M10277_s_at,2.85333101411
L33477_at,2.85255221838
U33849_at,2.85245783135
U81600_at,2.8520351103
L13738_at,2.85094575712
AB000466_at,2.84842836152
U82275_at,2.84785182416
U17327_at,2.84726671318
X60382_rna1_at,2.84719916079
M12529_at,2.84648911854
M62403_s_at,2.84648451946
U44848_at,2.84604864058
HG2602-HT2698_at,2.84535387999
D50857_at,2.8449499544
U97188_at,2.84422086792
X58822_rna1_s_at,2.84385337191
M23197_at,2.8433129119
U60269_cds2_at,2.84310081473
M54915_s_at,2.83937519942
U90546_at,2.83386531202
U50527_s_at,2.83274854381
M81758_at,2.83169276805
Z37986_at,2.83142370453
M32879_s_at,2.83069111365
X82279_s_at,2.82960124677
M55542_at,2.82958339511
X55954_at,2.82915739854
U00921_at,2.82839903488
U01062_at,2.82670843954
X95073_at,2.82625391803
U59878_at,2.82544149475
X13238_at,2.82519745461
K03192_f_at,2.82315611698
U40002_s_at,2.81975950595
X64364_at,2.81939023976
M85289_at,2.8192447783
M68891_at,2.81883008027
M14949_at,2.81665862673
X59373_at,2.81627192804
X00540_at,2.81559243331
L27586_at,2.81271991837
U78793_at,2.8122443647
HG4749-HT5197_at,2.81169157143
U23070_at,2.81084465606
S67325_at,2.81076467404
L34081_at,2.81028531554
Y10262_s_at,2.81019767764
M75106_at,2.80984623668
U54617_at,2.80808385178
S66793_at,2.8080630526
U81556_at,2.80696555738
X66363_at,2.80534976723
U72621_at,2.80359797395
U18550_at,2.80040384342
X15880_at,2.80036274453
U40343_at,2.79929566555
HG2320-HT2416_at,2.79895682957
M63835_at,2.79726262743
HG4660-HT5073_at,2.79695674918
S74017_at,2.79636334954
U90065_s_at,2.79461483537
S78825_at,2.79398683112
M74524_at,2.79302007069
X91788_at,2.79218105563
J05633_at,2.79182918346
D61391_at,2.79107213106
L40411_at,2.78941785136
S76067_at,2.78866619008
Z78289_at,2.78856972671
L04490_at,2.78710400217
U46692_rna1_at,2.78585769438
U49974_f_at,2.78457915581
L28175_at,2.78404624122
J02947_s_at,2.78387006748
U88667_at,2.78300373761
M21154_at,2.78099750757
Z46376_rna1_at,2.77251909188
U52100_at,2.77169144108
U32674_s_at,2.77050804671
U40372_at,2.76893619093
U79301_at,2.7667335021
U95006_at,2.7653275087
M94167_at,2.76498085397
Z71460_at,2.76486069951
L12535_at,2.76304687367
D88422_at,2.76266580616
HG3513-HT3707_at,2.76264868666
U01922_at,2.75987804216
U07856_at,2.75927917629
S77582_at,2.75863459234
M73489_at,2.75832259419
AB000897_at,2.75610598489
Y08417_s_at,2.75604287097
U50929_at,2.75602611585
X66087_at,2.75574041319
X90858_at,2.75363287975
D83174_s_at,2.75346354484
Z15108_at,2.75313344328
X14975_at,2.74930876633
L40400_at,2.74907117388
X68505_s_at,2.7487981444
U20938_at,2.74864792592
HG1155-HT4822_at,2.74759686949
X04412_at,2.7469219406
U04847_at,2.74602136664
U79734_at,2.74543128474
X78926_at,2.74203244974
U67369_at,2.74196280181
U09848_at,2.73964712032
U88902_cds1_f_at,2.73943506004
M36803_at,2.73892621865
S73885_s_at,2.73768183357
X16666_s_at,2.73394705162
S87759_at,2.73394526542
U09411_at,2.73209154235
HG3859-HT4129_at,2.7318804945
D26599_at,2.73007021978
D64053_at,2.7292414634
U40622_at,2.72829629654
U92971_at,2.72809300849
HG1098-HT1098_at,2.72797604518
U33761_at,2.72451252083
M77016_at,2.72328900475
U18934_at,2.72317028919
X77366_at,2.72121646832
Z80776_at,2.72113630117
X05276_at,2.72074789708
HG4155-HT4425_s_at,2.72060113661
X62055_at,2.72003952755
U86358_at,2.71989554283
U09413_at,2.71974375557
U39817_at,2.71921748921
D37781_s_at,2.71732446137
J04088_at,2.7168654293
L36720_at,2.71623052979
HG945-HT945_s_at,2.71459734185
M65066_at,2.71448069504
U32849_at,2.71122524045
M17733_at,2.70958652888
U11877_at,2.70904689052
X16901_at,2.70859385668
D50063_at,2.70818677486
HG2841-HT2969_s_at,2.70812476318
U79248_at,2.70808027836
U45982_at,2.70738903237
U31929_s_at,2.70714707798
Z48482_at,2.70637927762
L33075_at,2.70549181222
M15059_at,2.70476793108
D25278_at,2.70007250291
X89576_at,2.69956687782
HG1111-HT1111_at,2.69738052714
D90282_at,2.69685025875
D11139_at,2.69621726948
X73478_at,2.69561563969
HG2247-HT2332_at,2.69489169001
HG2743-HT2845_at,2.69341059333
M60094_rna1_at,2.69310373683
AB002365_at,2.69282337682
U16799_s_at,2.69269480664
X71135_at,2.69152143268
X62654_rna1_at,2.69055631586
HG2255-HT2344_f_at,2.68998031737
D63135_at,2.68904919746
U91903_at,2.68904564848
AB003698_at,2.68888880541
U59302_at,2.68825616724
U65011_at,2.68798259155
D50582_at,2.68737787182
L05188_f_at,2.68677555033
M14565_at,2.68476386824
HG511-HT511_at,2.68265628368
X76648_at,2.68162975556
D87437_at,2.6813465742
M16591_s_at,2.68126583669
U39657_at,2.6805270527
U63824_at,2.67892726611
D50917_at,2.67556620794
HG3707-HT3922_f_at,2.67533817323
U69961_at,2.67331288184
D85759_s_at,2.67319623701
U39487_at,2.67277288116
D13641_at,2.66840791155
U15177_at,2.66825864084
X51801_at,2.66818060957
U78524_at,2.66815432844
X76040_at,2.66691699123
J03925_at,2.66599182878
U06631_at,2.66520012384
L49219_f_at,2.66432584088
L00972_at,2.66408973506
Z47553_at,2.6628962068
U47928_at,2.66252825242
A28102_at,2.66178681392
Z35307_at,2.6613682873
U07664_at,2.6610421091
X52005_at,2.66090612202
U59057_at,2.65945026874
U28368_at,2.65865147339
U96131_at,2.65849300695
M21005_at,2.65844613717
J02888_at,2.65733702071
M23892_s_at,2.65710860667
M10612_at,2.65706074189
M74089_at,2.65664455059
X61100_rna1_at,2.65552329163
M59916_at,2.65311957334
M64595_at,2.65253831477
U17418_at,2.65183115575
M36118_s_at,2.65089465609
M95167_at,2.65036208939
M85276_at,2.64998018437
X80497_at,2.64930465764
U59325_at,2.64899569808
D86096_cds1_s_at,2.64833170288
U39412_at,2.64759437183
AF012024_s_at,2.64698126098
X82209_at,2.64595122359
S85963_at,2.64573447808
U85265_at,2.6455928938
U09825_at,2.64543257382
U44060_at,2.64518202804
D79992_at,2.64326030762
L32977_at,2.6425436314
J04046_s_at,2.64238901219
U14575_at,2.64213491005
U23850_s_at,2.64189409149
M35198_at,2.64138573857
M65085_at,2.64134907572
D87459_at,2.64008272811
HG2614-HT2710_at,2.63915225076
HG3175-HT3352_at,2.6379794932
U07882_at,2.63773745858
L14922_at,2.63720604313
U04209_at,2.63588198746
HG3930-HT4200_at,2.63503648218
HG3703-HT3915_s_at,2.63451573863
J03060_at,2.63385210044
U17163_at,2.6336685569
AB002314_at,2.63330282497
Z22555_at,2.63288524777
U64444_at,2.63148330904
D87467_at,2.63052185257
M22995_at,2.63049605135
U33821_at,2.62736668967
HG2825-HT2949_at,2.62645732014
D38502_at,2.6234845251
X16323_at,2.62315848091
X98337_s_at,2.62163523128
U00957_at,2.62065586035
M13485_at,2.61987663742
X63454_at,2.6193135549
Z37987_s_at,2.61805399705
U90878_at,2.61611813685
U68494_at,2.61461922004
X14253_s_at,2.61313340896
M14758_at,2.61056873381
Z31357_at,2.60449386495
M16505_at,2.6043909915
U82535_at,2.60106208319
M27749_at,2.60090978664
U46023_at,2.59660353404
Y00815_at,2.59570575707
X92896_at,2.59563382015
S46622_at,2.59502752829
D21239_at,2.59426711484
U47025_s_at,2.59321169797
X90530_at,2.59302495652
D90097_at,2.59244620132
X97748_s_at,2.59183606337
U47677_at,2.59169117778
U21049_at,2.59166024062
X91247_at,2.5905787387
U52513_at,2.5899130115
D30037_at,2.58847047226
U46569_at,2.5877279575
M37763_at,2.58709610701
L76937_rna1_at,2.58706564895
L00058_at,2.58678885236
U66088_at,2.58659890427
J02645_at,2.58577712912
Z83802_at,2.58515629067
AC002486_at,2.58491680716
X98534_s_at,2.58348240294
U72661_at,2.5828318665
HG2460-HT2556_at,2.58257031298
S43646_at,2.58074939521
U50839_at,2.57856651479
L42176_at,2.57715619379
U77846_rna1_at,2.57450366584
M21388_r_at,2.57404505391
D30715_xpt5_s_at,2.57019439119
Z73677_at,2.57018184602
D14520_at,2.56841845523
D87258_at,2.56662876162
M95787_at,2.56527304371
L00022_s_at,2.56363910842
U37143_at,2.56326699898
HG3936-HT4206_at,2.56314067701
HG3730-HT4000_s_at,2.56105207398
L42374_s_at,2.55868734957
M55265_at,2.55683065097
X70340_at,2.55661189563
M29971_at,2.55609651377
HG3921-HT4191_f_at,2.55526074357
X62466_at,2.55467686428
U10550_at,2.5501157103
L41607_at,2.54904896123
D38549_at,2.54893837618
X65644_at,2.54645972716
U42387_at,2.54599382853
HG64-HT64_at,2.54537982835
M93056_at,2.54323212965
X81817_at,2.54306445026
U79258_at,2.54299591948
X58234_at,2.54226716699
J05682_at,2.54136532995
S73813_at,2.5403656461
X96752_at,2.53876425701
X99687_at,2.5383044155
M35531_at,2.53820923944
U81599_at,2.53753781871
AF000424_s_at,2.53745542017
D45906_at,2.53625751282
HG167-HT167_s_at,2.53575477471
AC002077_at,2.53567511795
Y08915_at,2.53398226575
M24594_at,2.53352702567
X66922_at,2.53238451302
M21539_at,2.53193444037
U42408_at,2.5316697549
AB002409_at,2.53048122759
L16895_at,2.52984265956
X77922_s_at,2.52898420099
Z83805_at,2.52874981421
HG1471-HT3923_s_at,2.52701027236
X81003_at,2.52663695184
X93498_at,2.52473420804
U31215_s_at,2.52457620467
Z22535_at,2.52245913515
X07173_at,2.52223141662
S75578_s_at,2.5201963955
X93510_at,2.51983581051
U81787_at,2.5189308196
M68516_rna1_at,2.51777509339
HG2036-HT2090_at,2.51732199427
U27699_at,2.51730372448
U74612_at,2.51651484389
S57132_s_at,2.51577555212
U62015_at,2.51306277277
M33653_at,2.51281321519
U32680_at,2.51278920499
L13436_at,2.51208366583
Z29077_xpt1_at,2.51121422012
AC000063_s_at,2.51068982992
X67491_f_at,2.506498522
X61373_at,2.50515073033
X15414_at,2.50514425328
L27213_s_at,2.50367979829
J05158_at,2.50297446512
U34038_at,2.50278428386
U62317_rna6_at,2.5022494116
D21260_at,2.50123215641
D78361_at,2.50095813682
U73377_at,2.50075303966
L27584_s_at,2.4998273824
M57730_at,2.49757452968
U64998_at,2.49755152404
S80050_at,2.49509195624
M60092_at,2.49398550317
U09002_at,2.49396942233
M21186_at,2.49072698968
X15943_at,2.48969060058
D38537_s_at,2.48745334571
U07349_at,2.48724066329
AF015910_at,2.48684194674
M61855_at,2.4835125047
Y07755_at,2.48339492946
X07109_at,2.48277671645
X05610_at,2.48226567452
M27160_at,2.48149445949
L06139_at,2.48013526918
M34057_at,2.47960573043
Z74615_at,2.47915852122
U59919_at,2.47813357658
U82303_at,2.4771527013
M58509_cds1_s_at,2.47695706012
HG2649-HT2745_s_at,2.47631576818
S69370_s_at,2.47557923909
X96719_at,2.47281673588
U19557_s_at,2.47215045492
M63623_at,2.47085323823
M25164_at,2.47002769603
X65857_at,2.46804991318
U91618_at,2.46732250977
U89335_cds2_at,2.46720904843
U80987_s_at,2.46709751813
D82348_at,2.46601494026
L37042_at,2.46463897744
D80008_at,2.46376557393
L10378_at,2.46240778165
M92934_at,2.46139095032
K02574_at,2.46049469083
L37936_at,2.45978583516
L37199_at,2.45870129244
M83664_at,2.45779813624
X98085_at,2.45773436253
M32313_at,2.45762866134
U51586_at,2.45645174155
M17885_at,2.45597784364
U97105_at,2.45596759582
U33841_at,2.45440497151
X03100_cds2_at,2.45300573249
U49278_at,2.45295609957
U46689_at,2.45211452849
U94592_at,2.45178550117
X81882_at,2.44983626314
HG4582-HT4987_at,2.44954377265
Z24680_at,2.44883040407
S82470_at,2.44446484838
X63578_rna1_at,2.4433205178
M63928_at,2.44235491823
L24564_at,2.44213701662
X71490_at,2.44208164222
D80007_at,2.44065147
D87292_at,2.43945416511
X55740_at,2.43743836527
L23959_at,2.43708338102
M62397_at,2.43657021507
J03263_s_at,2.43641417956
X89059_at,2.43470252073
X52192_at,2.43342715161
L11244_s_at,2.43330747347
D49410_at,2.43315237334
D84145_at,2.43275293335
M68519_rna1_at,2.43164161512
S79862_s_at,2.43153710183
U82818_at,2.43143652887
X76057_at,2.43093787947
HG651-HT5209_s_at,2.4301001044
M17262_at,2.42688977082
X17093_at,2.42676236424
X06389_at,2.42649227593
D38437_f_at,2.42521677981
U85658_at,2.42490203233
S67070_at,2.42344256097
L41919_rna1_at,2.42338210484
HG1071-HT1071_at,2.41903270314
U73338_at,2.41686625733
M34376_s_at,2.41680472983
HG2668-HT2764_at,2.41571391545
D82344_at,2.41318934914
L11701_s_at,2.41203119199
U09278_at,2.4119970084
M76732_s_at,2.41147151245
L34657_at,2.41128108917
U62433_at,2.40894857016
L38929_at,2.408629607
L27476_at,2.40860067071
D63851_at,2.40656084218
U28963_at,2.40584743835
Y08319_at,2.40543268093
M23533_at,2.40431020071
J05073_at,2.40307294078
S74445_at,2.40216328188
X12791_at,2.40208091293
S78569_at,2.402048762
U24153_at,2.39907316259
M31328_at,2.39642345821
M34182_at,2.39632068688
X65727_cds2_s_at,2.39559435506
X82494_at,2.3942983768
Z29064_at,2.39362982459
M65254_at,2.39325065731
M26062_at,2.39290720646
U31342_at,2.39244100426
M34715_at,2.39167772768
U38964_s_at,2.39149192823
U24576_at,2.39132882246
X69886_s_at,2.39083869826
X15306_rna1_at,2.39036471559
U14391_at,2.38929452266
L37347_at,2.38925338301
X07619_s_at,2.3883030559
X59932_s_at,2.38825746837
D43682_s_at,2.387705856
D31884_at,2.38761858361
M60278_at,2.38760567527
X72964_at,2.38748609372
U16282_at,2.38737566778
U25956_at,2.38701725156
X91220_at,2.38594970576
U37022_rna1_at,2.38546443459
L08488_at,2.3828963747
M58603_at,2.38264892
Z11518_s_at,2.38234202705
HG2075-HT2137_s_at,2.38030694984
X91648_at,2.37995613275
M81883_at,2.37805026238
L10386_at,2.37801268047
U82979_at,2.37763085947
HG2689-HT2785_at,2.37753603499
D86331_s_at,2.377470969
X58298_s_at,2.37585363196
X64624_s_at,2.37510506638
Y10505_at,2.3713980245
Z24725_at,2.37127347928
L20861_at,2.37127000013
M60315_at,2.37122238867
X93921_at,2.37006534317
X92518_s_at,2.36960678102
L76568_xpt3_f_at,2.36842469766
M16652_at,2.36702629103
L11702_at,2.36588318868
M91029_cds2_at,2.36550053455
L10373_at,2.36443852439
L14837_at,2.36354421353
M60284_s_at,2.36213008252
L38616_at,2.36179261251
L02867_at,2.3616473915
L17418_cds2_s_at,2.36127186423
M96843_at,2.36103098691
M33478_at,2.36076333068
X55448_cds1_s_at,2.35977201396
U53468_at,2.35934159399
Y00433_at,2.35890640114
D13705_s_at,2.35760448704
M57464_s_at,2.35719532044
U41813_at,2.35673101551
AC002115_cds3_at,2.35545501612
S81243_s_at,2.35539710936
Y09980_rna4_at,2.35299208619
D13814_s_at,2.35191587779
X83492_s_at,2.3507228681
X99656_at,2.35012925316
U70867_at,2.34928156756
AB000114_at,2.34902352741
Z31695_at,2.34831212168
U66359_at,2.34714748836
M34539_at,2.34700105858
X52008_at,2.34661901134
U71088_at,2.34629798124
M63438_s_at,2.34484247535
U33017_at,2.34475769341
X56681_s_at,2.34439648743
X81892_at,2.34186012539
U02566_s_at,2.34156710506
X75958_at,2.34051348755
X04085_rna1_at,2.33890821122
X93036_at,2.33872062635
L36033_at,2.3370836807
Z96810_at,2.33634400197
X87176_at,2.33532837166
M29540_at,2.33450139779
U43292_at,2.33402138331
S69369_at,2.33303022657
HG371-HT26388_s_at,2.3329821277
L19493_s_at,2.33206637407
Y00486_rna1_at,2.33157808186
AB002382_at,2.330259221
U26398_at,2.33016531576
L07919_at,2.32838074155
M14158_cds4_at,2.32800777123
HG406-HT406_at,2.32748088897
L08246_at,2.32699021089
U05659_at,2.32646837208
U93553_at,2.32576979579
Z19574_rna1_at,2.32570181251
U35246_at,2.32377199137
D88532_at,2.32345928353
D10704_at,2.3227733204
U24266_at,2.32130459365
Z48481_at,2.31931497876
U03272_at,2.31879585045
S81916_at,2.3181540596
X65873_at,2.31776288471
M35296_at,2.31771183115
L38932_at,2.31651795378
M21389_at,2.3165044037
X02596_at,2.31595591061
M93036_at,2.31503084807
L77559_at,2.31450426671
J04040_at,2.31432859308
M60830_at,2.31365028066
M90657_at,2.3102288744
U28014_at,2.30917713059
U65402_at,2.3090348287
K02054_at,2.30838005331
U87408_at,2.30776604857
X77909_at,2.30654273238
U27326_s_at,2.30643598486
Y13896_at,2.30638827206
X57830_at,2.30496332279
L27560_at,2.30397245202
U82310_at,2.30328746084
U78190_rna1_at,2.30319289965
V00572_at,2.3024142293
X51602_at,2.3018865595
S81003_at,2.30165931779
U28749_s_at,2.30051864738
M14091_at,2.30025748038
X57766_at,2.29754889235
U40282_at,2.29451263614
U07158_at,2.2937628171
U63542_at,2.29286570654
U09877_at,2.29222183427
M27492_at,2.29194576574
U41767_s_at,2.29084171586
D21255_at,2.29045696426
U48231_at,2.29032246169
M19309_s_at,2.28907226212
X51435_s_at,2.28845916569
D87969_at,2.28812243844
M92424_at,2.28724210929
D31716_at,2.28700261056
X06318_at,2.28461891787
HG2724-HT2820_at,2.28437162598
Z47038_s_at,2.28270518757
U32114_at,2.28162801756
Z38026_at,2.27970519041
M97935_s_at,2.2789086496
V00535_rna2_s_at,2.27811440905
X96584_at,2.27653470112
Z83821_cds2_at,2.27310609797
M76558_at,2.27165820608
L48211_at,2.27119674212
L06175_at,2.27065240399
X78031_at,2.26997713115
X82634_at,2.26952684479
U36922_at,2.26611075765
X06562_at,2.26549952088
M29581_at,2.26534594871
U31248_at,2.26426440105
U50062_at,2.26356907794
D26561_cds1_at,2.26331234082
L14565_at,2.26163560048
Y00083_s_at,2.26104235253
HG4333-HT4603_at,2.26003443762
D45370_at,2.25956845561
M54927_at,2.25937447715
M59911_at,2.25921006992
U59423_at,2.25871284705
D17547_at,2.25703369017
M83186_at,2.25591853284
D85376_at,2.25388565387
L47125_s_at,2.25373870792
U36500_at,2.25372812276
L23333_s_at,2.25308273066
U32439_at,2.25291961069
L15189_s_at,2.25238867764
X63679_at,2.25186836542
HG3437-HT3628_s_at,2.25177036611
U66059_cds7_at,2.25149950851
M26682_at,2.2499930277
U79725_at,2.24867026023
M14764_at,2.24786188394
AB000450_at,2.2473212457
X53793_at,2.24512825037
D86967_at,2.2441186564
M16276_at,2.24299129314
U57629_at,2.24292215827
U15932_at,2.2428250894
U42031_at,2.24168971603
D43968_at,2.24167247204
M19650_s_at,2.24126191523
U57099_at,2.24046638814
D86975_at,2.2402550618
Z67743_at,2.24000210405
X77744_at,2.23948954345
X68149_at,2.23771262276
X16260_s_at,2.23574285285
U32907_at,2.23567886687
M61906_at,2.23558704491
X05908_at,2.23535364231
U06681_at,2.23489820777
Y08409_at,2.23461128962
X14787_at,2.23155422962
AF009674_at,2.23152788115
L27624_s_at,2.23097928997
L11005_at,2.2303806547
U49250_at,2.23014404792
M93311_at,2.22751688902
L26336_at,2.22681445826
Y10055_at,2.22644474958
X78520_at,2.22582799768
AB001325_at,2.22534798275
D29642_at,2.22462674235
X89211_at,2.22434286376
X13227_at,2.22417677971
L40904_at,2.22372647769
L10338_s_at,2.22267168605
U41668_at,2.22245434066
U12978_at,2.22228400077
M87860_at,2.22138847442
M25393_at,2.22068877935
U79245_at,2.22016126786
D86965_at,2.21999677307
X15088_at,2.21986150845
HG3111-HT3287_at,2.21861472346
D79985_at,2.21753848647
S76965_at,2.21703514113
X97675_rna1_at,2.21695281684
D10326_s_at,2.21528113478
S58544_at,2.21510764677
J05243_at,2.21494530831
L06419_at,2.21474253561
HG3395-HT3573_s_at,2.20931826418
L29376_at,2.20880499341
D87716_s_at,2.20869182718
X61070_at,2.20823981381
M63483_at,2.20597830873
X82207_at,2.2058927227
X91868_at,2.20415833759
L02950_at,2.20398182463
U08049_at,2.20372296237
U60062_at,2.20275329921
S83513_s_at,2.20221916373
HG2259-HT2348_s_at,2.20176809926
J04102_at,2.20146304911
L07541_at,2.20075445902
HG3995-HT4265_at,2.20071913055
U52426_at,2.20046285627
L36818_at,2.19882769501
U13948_at,2.19823360431
X68742_at,2.19811659436
M55153_at,2.19501506544
X75346_s_at,2.19383368733
U90552_at,2.19336637727
X59834_at,2.19328694664
U17714_at,2.19324103841
D63477_at,2.1915270597
J04739_at,2.19102423087
X83492_at,2.19092207602
U96769_rna1_at,2.19024711333
S78203_at,2.18747878163
L05512_at,2.18530115632
D13637_at,2.1849286129
M84605_at,2.18359427894
HG4704-HT5146_at,2.18348960753
M60922_at,2.18277677927
M77836_at,2.18270162946
L41870_at,2.182675788
L41162_at,2.1825806829
M21812_at,2.18222357422
J05016_rna1_s_at,2.18109461425
HG2525-HT2621_at,2.18088551514
U43030_at,2.18043248415
X61615_at,2.1771560076
AC000099_at,2.17688454788
U94747_at,2.17404687977
U83908_at,2.17234644099
U49248_at,2.17115954323
U13737_at,2.17111534414
D86966_at,2.17102182849
HG3044-HT3742_s_at,2.17013717367
X75593_at,2.16977965421
U46746_s_at,2.16973189768
X80923_at,2.16869254898
M23294_at,2.16848755563
X76302_at,2.16670251507
M34668_at,2.16621176776
S76638_at,2.16595774193
X59871_at,2.16532303521
U59752_at,2.16433737321
M80629_at,2.16320521806
HG1227-HT1227_s_at,2.16268245314
X97230_f_at,2.16190293352
U47054_at,2.1616424993
U28488_s_at,2.16084466134
M28713_at,2.15903252314
M28209_at,2.15815485288
V01514_at,2.15809901329
M32639_at,2.15730352534
HG4243-HT4513_at,2.15715564646
M20203_s_at,2.15656737559
D85181_at,2.15622947506
U46499_at,2.15578878379
X91103_at,2.1554460518
U71203_s_at,2.15433372504
U28833_at,2.1522305108
U82169_at,2.15147990608
X15722_at,2.14929325065
U87223_at,2.14863745278
L27943_at,2.14681314056
D86062_s_at,2.14665258465
L34820_at,2.14535795988
U50196_at,2.14467985919
D87461_at,2.14370098079
X81895_at,2.14339769863
L20859_at,2.14223478958
U11863_at,2.14073025627
M35416_at,2.1404373405
HG2379-HT3996_s_at,2.13857460161
HG2530-HT2626_at,2.1378634462
D38037_at,2.13780176775
U92458_at,2.1377470913
U45976_at,2.13724184525
U51903_at,2.13579315717
X62535_at,2.13549842943
U37122_at,2.13546691146
M37766_at,2.13465601179
U55054_at,2.13442681043
HG1649-HT1652_at,2.13152720118
J04615_at,2.13104269521
U14588_at,2.13091274892
D37965_at,2.1307236868
D49950_at,2.12906799832
D87119_at,2.12822668266
U11313_at,2.12814174269
X52638_at,2.12746373235
M55905_at,2.12724227477
HG4668-HT5083_s_at,2.1262309064
J04031_at,2.12564803376
L37362_at,2.12555418612
U43203_s_at,2.12405909758
M83233_at,2.12396602095
L24783_at,2.12376442005
U40369_rna1_at,2.12305823993
M74091_at,2.12158303075
U27185_at,2.12138287598
X96484_at,2.1184031645
X98248_rna1_at,2.11839733414
S78873_s_at,2.11839390644
M19878_at,2.11833288673
X16832_at,2.11800256666
L40397_at,2.11709018714
AB004884_at,2.11703961271
U72648_s_at,2.11659266697
U35407_at,2.11618061276
Z33642_at,2.11615372379
X91911_s_at,2.1147584644
M77144_rna1_at,2.11430075778
L07615_at,2.11313461855
HG3872-HT4142_at,2.11182631288
U27768_at,2.11065299345
Y07565_s_at,2.11004124934
Z47087_at,2.10981401592
U07807_at,2.1096342097
D86959_at,2.10910930842
L42601_f_at,2.10867342984
HG2383-HT4824_s_at,2.10820501261
Z50781_at,2.10790392792
U36759_s_at,2.10687899843
X55989_rna1_at,2.10624021187
L09229_s_at,2.10531092814
X82206_s_at,2.10528963061
M19989_cds1_at,2.10509632648
X06661_at,2.1042801569
HG3565-HT3768_r_at,2.10409563392
L35263_at,2.10408632788
U33921_at,2.10353967227
U04285_s_at,2.10340054748
X87160_at,2.10295329245
X14850_at,2.10292532671
U24683_at,2.10211099863
L38969_at,2.10155192064
M30703_s_at,2.10144769727
U03270_at,2.10109920561
D86974_at,2.10057989629
M14123_xpt1_at,2.10002137537
U57092_at,2.09996815905
U34962_at,2.09990669842
U52101_at,2.09986742955
Z48570_at,2.0995693082
M86933_s_at,2.09738817027
M73547_at,2.0968593877
Y00757_at,2.09545869785
M16707_rna1_at,2.09396660339
HG4011-HT4804_s_at,2.09306408695
X60299_s_at,2.09158178218
D55696_at,2.09066522559
L40394_at,2.08823048645
M76665_at,2.08809713699
L23808_at,2.08621317122
M21984_at,2.08578214012
U01824_at,2.0856816619
X77588_s_at,2.08463538478
AB000449_at,2.08278621081
U49065_at,2.08018114024
Z19554_s_at,2.07991664575
X53416_at,2.07977221585
M27161_at,2.07968677196
K02882_cds1_s_at,2.07705511205
D14695_at,2.07609122589
D14658_at,2.07586963766
U87269_at,2.07534385756
M59499_at,2.07483930452
M13149_at,2.07483798211
M26311_s_at,2.07479949172
M80254_at,2.07263484762
X51985_at,2.07256642067
U49516_at,2.07098431397
U08198_rna1_at,2.07060546144
U24704_at,2.06961959397
L00352_at,2.06955484272
U53003_at,2.06952930006
L05779_at,2.06911360471
HG4458-HT4727_at,2.06899943108
HG4058-HT4328_at,2.06891016159
M91083_at,2.06787015097
X01059_at,2.06635511763
X82324_at,2.06600484945
U29589_at,2.06518949509
X12876_s_at,2.06510179468
U33202_s_at,2.06291365597
J04501_at,2.06238913133
M37245_at,2.06223354705
J04982_at,2.06153352681
U28758_s_at,2.06130398369
HG3566-HT3769_at,2.06056788955
HG4480-HT4833_at,2.06026471419
V01516_f_at,2.05943458977
U56998_at,2.05905734095
AF006041_at,2.05897901205
HG2566-HT4867_at,2.05894672814
AJ001421_at,2.05808042273
M62840_at,2.05787277754
L22343_at,2.05683890989
Z70276_s_at,2.0565936247
M59488_at,2.0540492022
U19796_at,2.05346431632
D38122_at,2.05310000861
U86409_at,2.05231098789
L32164_at,2.04919479523
L76627_at,2.04654932086
X75918_at,2.04494336364
S71043_rna1_s_at,2.04478353041
M55683_at,2.04339959183
M59371_at,2.04242481647
D26129_at,2.04035781533
U43586_at,2.04025046444
U33147_at,2.03968769012
M15205_at,2.039568648
X95097_rna1_s_at,2.0391595598
L07493_at,2.03902634177
M55671_at,2.03869062356
U59736_at,2.03688831579
U47686_s_at,2.03659870556
U24166_at,2.03584139735
HG2149-HT2219_at,2.0357337205
X64878_at,2.03546079522
D78156_at,2.03539108455
M20681_at,2.03395841516
K03195_at,2.03390364546
M81778_s_at,2.03250031833
M55210_at,2.03218249769
D84239_at,2.03079813097
L04731_at,2.03032817091
X64072_s_at,2.03016827079
U09414_at,2.02967033684
M94172_s_at,2.02881703151
D38550_at,2.02607226151
M29610_at,2.02550699475
HG3369-HT3546_at,2.02521304789
L42583_f_at,2.02453981902
M74297_at,2.02367434979
U75968_at,2.02352031941
M55067_at,2.0222757851
X53800_s_at,2.01969197533
L19779_at,2.01959251579
K03204_f_at,2.01840932436
M62402_at,2.016908849
M58600_rna1_at,2.01587405731
D14822_at,2.01453959565
